01/01/01 , 12:00 , 0.005 
01/01/01 , 12:30 , 0.020
01/01/01 , 12:40 , 0.030
01/01/01 , 12:50 , 0.039
01/01/01 , 13:00 , 0.044
01/01/01 , 13:18 , 0.068
01/01/01 , 13:39 , 0.128
01/01/01 , 13:49 , 0.156
01/01/01 , 14:00 , 0.202
